player1_x_coord,player1_y_coord,player1_health,player1_is_jumping,player1_is_crouching,player1_in_move,player1_move_id,player2_x_coord,player2_y_coord,player2_health,player2_is_jumping,player2_is_crouching,player2_in_move,player2_move_id,diff,timer,up,down,left,right,Y,B,A,R,L,X,select,start
347,192,114,False,True,True,33686532,436,192,82,False,True,False,0,89,128,True,False,False,True,False,False,True,False,False,False,False,True
179,164,145,True,False,True,0,264,192,176,False,False,False,0,85,151,False,False,True,False,True,True,False,True,False,True,True,False
110,1,0,False,True,True,0,1,9,0,False,True,False,0,-49,107,True,False,True,False,True,True,True,True,True,True,False,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,False,True,False,True,False,False,True,True,True,False,True
132,2,4,True,True,True,1,3,0,1,True,True,False,2,-44,104,False,True,True,True,True,True,True,False,True,True,True,True
110,8,4,True,False,False,2,1,5,0,False,False,True,3,-47,101,True,False,True,True,True,True,True,True,False,True,True,True
317,172,0,True,False,True,1,428,192,19,False,False,False,0,111,72,False,True,True,True,False,False,True,False,True,False,False,True
390,192,114,False,False,True,1,453,192,31,False,False,False,0,63,113,False,True,True,False,True,True,False,False,False,True,True,True
241,192,176,False,True,True,33686532,289,136,176,True,False,True,67240448,48,137,False,True,False,True,False,False,False,False,True,False,True,True
146,7,4,False,False,False,2,1,2,0,True,False,False,2,-47,106,True,True,False,True,False,True,True,True,True,True,True,True
134,9,4,True,False,True,1,3,7,3,True,False,False,3,-46,103,False,True,True,True,False,True,True,False,True,True,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,False,False,False,True,False,False,False,False,False,False,True
320,192,176,False,True,True,33686532,406,113,151,True,False,False,0,86,131,True,False,True,False,True,False,True,False,True,False,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,True,True,True,True,True,False,False,False,False,True
127,2,3,True,True,False,3,4,0,3,False,False,False,2,-42,107,True,False,False,True,True,False,True,True,False,False,True,True
354,192,161,False,False,True,131073,161,192,80,False,False,False,0,-193,105,True,False,True,False,True,False,False,True,True,False,True,True
205,192,176,False,False,False,0,307,192,176,False,False,False,0,102,153,True,True,True,False,False,False,False,False,False,True,False,False
106,1,1,True,False,True,0,3,9,3,False,True,True,2,-46,101,False,False,True,True,True,True,False,True,False,False,True,False
142,2,1,False,False,True,2,4,6,1,False,False,False,3,-42,102,True,True,True,True,True,True,True,True,True,True,True,True
136,6,4,True,False,True,1,3,2,1,True,False,False,1,-44,103,True,True,True,True,True,True,False,False,False,False,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,True,False,True,False,False,False,True,False,True,False
388,185,114,True,False,True,33685508,453,192,57,False,False,False,0,65,116,True,True,False,True,True,True,True,False,True,False,False,True
374,192,55,False,False,False,0,453,192,31,False,False,False,0,79,102,True,True,True,False,False,False,False,False,False,True,False,False
328,192,24,False,False,True,1,406,192,22,False,False,False,0,78,84,True,False,False,True,False,False,True,True,True,False,True,True
300,125,161,False,False,False,0,400,133,110,False,False,False,0,100,121,False,False,True,True,False,False,True,False,True,False,True,False
126,1,3,False,True,False,3,3,7,0,False,True,True,3,-50,103,False,True,True,True,False,True,True,True,True,True,True,True
138,1,0,False,False,False,3,3,4,0,False,True,False,1,-50,101,True,True,True,True,True,True,True,True,True,True,True,True
328,192,24,False,False,True,1,434,192,26,False,True,False,0,106,97,True,False,False,True,False,False,False,True,True,False,False,False
146,9,0,False,True,False,1,1,9,0,True,True,False,3,-42,109,True,True,True,True,True,True,True,True,True,True,True,False
124,7,1,True,True,True,0,2,4,2,False,False,True,0,-43,101,True,True,True,False,True,False,True,True,True,True,True,False
100,8,1,True,False,False,4,1,0,0,True,False,False,1,-45,104,True,True,True,True,True,False,True,True,False,True,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,False,True,False,True,False,False,True,False,False,False,False
328,192,24,False,False,True,1,418,192,26,False,False,False,0,90,88,False,True,False,False,False,False,True,False,False,True,False,False
142,9,0,True,False,True,4,4,0,1,True,False,True,1,-41,108,True,True,True,True,True,True,True,True,True,False,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,False,False,True,True,True,True,True,False,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,False,True,True,False,False,True,False,True,True,False,True
115,1,0,False,True,True,4,4,0,4,True,False,False,0,-44,104,True,True,True,False,True,True,True,False,True,True,True,False
179,192,145,False,False,True,0,251,192,176,False,False,False,0,72,150,True,False,True,True,False,True,False,False,False,True,True,False
107,4,2,True,False,False,3,3,7,4,True,False,False,0,-47,100,True,False,True,False,True,False,True,True,True,True,False,True
113,9,3,False,True,False,1,3,1,4,False,True,False,3,-41,101,True,True,False,True,False,True,False,True,True,True,True,True
147,3,4,True,True,False,0,2,8,2,False,True,False,3,-47,107,False,True,False,True,True,False,True,True,True,True,False,True
122,0,3,False,True,False,2,3,9,1,True,False,True,0,-50,106,True,True,True,True,True,True,True,False,False,False,False,False
140,0,0,True,False,False,4,1,9,2,True,True,False,3,-49,109,True,True,False,True,True,True,False,True,True,True,True,True
349,192,24,False,False,True,1,411,192,22,False,False,False,0,62,86,False,True,True,True,False,True,False,False,False,False,False,False
328,130,161,False,False,False,0,373,137,110,False,False,False,0,45,128,True,True,True,False,True,False,True,True,True,True,False,True
142,8,2,True,True,False,2,2,9,2,False,False,False,3,-50,108,True,True,True,True,True,True,True,True,True,True,True,True
328,192,24,False,True,False,0,453,192,26,False,False,False,0,125,89,False,False,True,True,True,True,False,False,True,False,True,True
328,192,24,False,False,True,1,448,192,26,False,False,False,0,120,88,True,True,True,False,False,True,True,True,False,True,True,False
113,1,3,False,True,False,0,1,4,4,True,False,False,2,-42,102,True,False,True,True,True,True,True,True,True,True,True,True
108,5,1,True,True,False,3,3,7,1,True,False,False,3,-42,100,False,False,True,True,True,True,True,False,False,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,False,True,True,False,True,True,True,False,False,False
357,192,114,False,False,True,33685508,453,79,57,False,False,False,0,96,120,True,True,True,True,False,False,True,False,True,True,False,True
133,9,2,False,True,True,1,1,8,1,True,False,False,3,-45,101,True,True,True,False,True,False,True,False,True,False,True,True
363,192,161,False,False,True,1,202,192,110,False,False,False,0,-161,113,False,False,False,True,True,False,False,False,True,True,False,False
133,6,2,False,False,False,1,4,3,3,True,False,True,2,-45,109,True,False,True,True,False,False,True,False,True,False,True,False
138,7,4,False,True,False,2,3,0,2,False,False,False,2,-49,102,True,False,True,True,False,True,False,True,True,True,True,False
124,4,2,True,True,True,4,4,0,0,False,True,True,1,-43,108,True,True,False,True,True,True,True,False,True,True,True,True
242,192,176,False,False,True,33685508,325,192,176,False,False,False,0,83,136,True,False,False,True,True,True,False,True,True,True,True,True
110,6,3,True,True,True,2,1,8,0,True,False,True,1,-50,103,True,True,True,True,False,True,True,False,True,True,True,True
132,5,3,False,False,False,4,0,8,0,True,False,False,0,-41,105,True,True,False,True,True,True,True,True,True,False,True,True
336,172,161,True,False,False,0,363,170,110,False,False,False,0,27,128,True,True,False,True,False,True,True,False,True,True,False,True
136,8,4,False,False,True,2,4,8,1,True,True,False,3,-47,108,True,True,True,True,False,True,True,True,True,False,True,True
144,0,2,True,True,False,1,2,8,1,False,False,True,4,-47,102,False,False,True,True,True,True,False,True,True,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,True,True,False,False,True,False,False,False,True,False
241,192,176,False,True,True,33686532,262,97,176,True,False,False,0,21,137,True,False,True,False,True,True,True,True,True,True,False,True
141,9,3,False,True,True,0,1,7,3,True,True,False,1,-45,101,False,True,False,True,True,False,True,True,True,False,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,True,True,True,True,True,False,False,False,True
233,192,136,False,False,False,0,120,97,80,True,False,True,67240965,-113,87,False,True,False,True,True,False,True,True,True,False,False,True
364,192,161,False,False,True,1,207,192,80,False,False,False,0,-157,112,True,False,False,True,True,True,False,False,False,True,True,False
116,5,3,True,True,False,4,4,0,0,True,False,False,4,-44,105,True,True,True,True,False,False,True,True,False,False,True,True
149,8,4,False,True,True,2,3,5,3,False,False,False,0,-45,100,True,True,False,True,True,True,False,True,True,True,True,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,True,False,False,False,False,True,False,True,True,True
100,9,2,False,False,False,3,2,1,4,True,True,True,1,-43,103,True,True,True,True,False,False,True,True,False,True,False,False
224,192,176,False,False,False,0,219,125,176,True,False,False,0,-5,144,False,True,False,False,False,True,False,False,False,False,True,True
111,2,0,True,True,False,4,3,8,1,False,False,False,4,-41,100,False,False,False,True,True,True,True,True,False,True,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,False,True,True,True,False,False,True,False,True,True,True
122,2,2,True,False,True,1,3,3,4,True,False,True,3,-50,108,True,True,True,True,True,True,True,True,False,True,False,False
102,0,1,True,False,False,3,0,7,4,True,False,True,3,-47,108,True,True,False,True,True,False,False,True,True,True,True,True
322,127,161,True,False,True,1,126,102,80,True,False,False,0,-196,104,True,True,True,False,True,True,False,True,True,True,False,False
134,7,4,False,False,True,3,2,0,1,True,False,False,0,-44,102,True,True,True,True,True,True,False,False,False,True,False,False
128,2,4,True,True,True,3,4,8,3,True,True,False,4,-45,106,True,True,True,True,False,False,False,True,True,True,True,True
283,190,0,False,False,False,0,414,192,22,False,False,False,0,131,83,False,False,True,True,True,False,True,True,False,True,True,True
133,5,0,False,True,True,0,0,4,3,True,True,True,3,-49,108,True,True,False,True,True,True,True,False,True,False,False,True
118,0,0,False,False,False,2,1,1,1,True,False,False,1,-48,103,True,True,False,True,True,True,False,False,True,True,False,True
123,1,0,True,True,False,4,2,0,4,False,False,False,1,-45,106,False,True,False,False,True,True,True,True,True,False,True,True
109,8,0,False,False,True,3,0,0,2,False,False,True,3,-46,107,True,True,True,True,True,True,True,False,True,False,False,True
363,192,161,False,False,True,1,211,192,110,False,False,False,0,-152,114,False,False,True,False,True,True,True,True,True,False,True,False
210,192,136,False,True,True,33686532,138,192,80,False,False,False,0,-72,96,True,True,False,True,False,False,True,False,False,True,False,True
106,3,4,True,True,False,3,0,7,0,True,False,False,2,-47,108,False,False,True,False,True,True,True,True,False,True,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,False,True,False,False,False,True,False,True,False,True,False
130,4,4,False,False,True,4,4,1,1,False,False,True,3,-50,104,True,True,False,True,True,False,True,True,True,False,True,False
203,178,136,True,False,True,1,123,117,80,True,False,False,0,-80,89,True,True,False,True,False,True,False,True,True,True,True,False
283,192,0,False,False,True,1,415,192,19,False,True,False,0,132,73,False,True,True,True,False,False,False,True,True,False,False,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,True,False,True,False,False,True,False,True,True,True
145,0,2,True,True,False,3,2,9,4,False,False,True,2,-49,103,True,True,False,True,True,True,True,True,False,False,True,False
102,2,3,True,False,True,3,4,6,4,False,False,False,4,-49,102,True,True,True,True,False,True,True,True,True,True,False,True
120,0,0,True,False,False,3,3,0,0,True,False,False,4,-49,102,False,True,True,True,False,False,True,False,True,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,False,False,False,True,False,False,False,False,True,False,True
179,192,145,False,False,True,131073,235,192,176,False,False,True,515,56,150,False,False,False,True,True,False,False,True,True,False,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,False,False,False,False,True,False,False,False,False,False
392,137,0,True,False,True,1,453,192,19,False,False,False,0,61,70,True,False,True,False,True,False,True,False,True,False,False,True
378,192,114,False,False,True,33685508,453,192,57,False,False,False,0,75,117,False,False,True,True,False,False,True,True,True,True,False,True
250,192,161,False,False,False,0,196,192,110,False,False,False,0,-54,113,False,True,False,True,True,False,True,False,True,False,True,True
203,192,176,False,False,True,0,295,192,176,False,False,False,0,92,153,False,True,False,False,True,True,True,True,False,False,True,True
390,192,114,False,False,True,1,453,192,31,False,False,False,0,63,114,True,True,True,True,True,False,False,True,True,True,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,False,False,True,True,False,False,True,False,False
135,6,3,True,False,True,2,1,9,3,True,False,True,1,-50,106,True,True,False,True,True,True,True,True,True,True,True,True
381,157,0,True,False,True,131073,453,192,19,False,False,False,0,72,70,True,True,False,True,True,True,True,True,True,False,True,True
112,2,3,False,False,True,2,4,1,3,True,False,False,1,-45,100,True,False,True,True,True,True,True,True,True,True,False,False
109,2,4,True,True,True,2,1,4,1,False,False,False,0,-41,104,True,True,True,True,True,False,True,False,True,True,True,False
270,172,161,True,False,True,131073,76,192,80,False,True,False,0,-194,100,True,False,True,False,True,False,False,True,False,False,True,True
371,192,55,False,False,True,1,341,144,31,True,False,True,67240965,-30,99,True,False,True,False,True,False,True,False,False,True,False,True
115,3,3,False,True,True,2,4,6,4,True,False,True,4,-46,104,False,False,True,False,True,True,False,True,True,False,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,True,False,True,True,True,True,False,True,True
283,192,0,False,False,True,1,382,192,22,False,False,False,0,99,81,False,False,False,False,False,False,False,False,True,False,False,True
124,8,4,False,True,False,1,1,0,2,False,False,True,2,-48,100,True,False,True,True,True,True,True,True,True,True,False,True
108,8,0,True,True,False,2,0,5,3,True,True,False,0,-43,104,True,False,True,True,True,True,True,True,True,True,False,True
121,4,3,False,False,True,0,2,4,2,False,True,False,0,-48,102,False,False,False,True,True,False,False,True,True,True,True,True
145,4,1,True,True,False,1,2,9,1,True,False,True,4,-46,109,True,True,True,True,True,True,True,True,False,True,True,True
93,192,161,False,False,True,1,125,62,80,True,False,False,0,32,97,False,True,False,True,False,False,False,False,True,False,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,True,True,False,False,False,True,True,True,True,True
344,192,55,False,False,False,0,425,139,31,True,False,False,0,81,99,False,True,True,False,True,True,False,True,False,True,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,False,True,False,True,True,False,True,False,False
133,5,0,False,False,False,1,0,7,0,False,False,True,1,-44,101,True,True,True,True,True,True,True,True,False,False,True,True
260,163,161,True,False,True,1,76,192,80,False,True,False,0,-184,102,False,False,True,True,True,False,True,True,False,True,False,False
122,9,0,False,False,True,4,1,8,4,True,True,True,1,-47,102,True,False,True,True,True,False,True,True,True,True,True,True
328,192,24,False,False,True,1,393,192,26,False,False,False,0,65,87,True,True,True,True,True,False,False,True,True,False,False,True
378,192,114,False,False,True,33685508,453,192,57,False,False,False,0,75,117,True,False,True,True,False,True,False,False,True,True,True,True
328,192,24,False,True,False,0,453,192,26,False,False,False,0,125,89,True,True,True,False,True,False,False,True,True,True,True,False
316,152,0,False,False,False,0,402,192,22,False,True,True,33686532,86,83,False,True,True,True,False,True,True,False,True,True,True,False
123,7,1,True,False,True,3,2,8,2,True,True,True,4,-46,104,True,True,True,True,False,False,True,True,False,False,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,False,False,True,True,False,True,True,True,True,True,False
114,5,3,False,True,True,4,0,0,4,False,True,False,1,-44,107,True,False,True,True,False,True,False,True,False,True,True,True
116,5,3,True,True,False,4,4,0,0,True,False,False,4,-44,105,True,True,True,True,False,False,True,True,False,False,True,True
129,1,3,False,True,False,3,2,8,3,True,False,False,0,-44,106,False,True,True,True,False,False,True,True,True,True,False,False
242,192,176,False,False,True,131073,360,192,169,True,False,False,0,118,134,True,True,False,False,True,True,False,False,True,True,True,False
138,9,3,False,True,True,0,1,5,3,True,True,True,0,-44,100,False,True,True,True,True,True,True,True,True,True,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,False,True,False,False,False,True,True,True,False
101,4,1,True,False,False,4,2,6,1,True,True,False,2,-43,108,True,True,True,True,False,True,False,True,True,True,True,True
324,127,161,True,False,True,1,129,106,80,True,False,False,0,-195,104,False,True,False,False,True,False,False,False,False,False,True,True
139,1,4,False,True,True,4,3,7,4,False,False,False,3,-44,100,True,True,True,True,True,True,True,True,False,True,True,True
136,0,2,False,True,True,2,2,0,1,True,False,True,1,-44,108,True,True,True,True,True,True,True,True,True,True,True,True
277,172,114,True,False,True,1025,299,126,82,False,False,False,0,22,133,False,True,True,False,False,True,True,True,False,True,True,True
116,6,1,False,True,False,0,2,6,3,True,True,False,4,-42,106,True,True,True,False,True,True,True,True,True,False,True,False
106,8,0,True,True,False,1,2,6,1,False,True,True,0,-50,106,True,False,True,True,False,True,True,True,True,True,True,True
225,172,145,True,False,True,1,313,192,117,False,False,False,0,88,144,True,True,True,False,True,False,False,True,True,True,False,False
210,192,136,False,False,True,33686532,150,192,80,False,False,False,0,-60,96,True,False,True,True,True,True,True,True,True,False,True,True
226,192,114,False,False,False,0,295,133,117,True,False,False,0,69,135,False,False,True,True,False,True,False,True,False,True,True,True
140,5,0,True,True,True,2,3,1,3,False,True,True,0,-42,107,True,False,True,True,False,True,True,True,True,True,True,True
101,3,2,True,True,False,0,1,9,1,False,True,False,0,-41,107,True,True,True,True,True,True,True,True,False,True,True,True
102,7,4,False,True,True,2,4,0,2,False,True,False,1,-46,108,True,False,True,False,False,True,False,False,True,True,True,True
147,7,2,False,True,True,0,1,9,4,False,True,False,4,-46,105,True,True,True,False,True,False,True,True,True,True,True,True
355,192,161,False,False,True,1,265,116,110,True,False,False,0,-90,116,True,True,True,True,True,True,False,False,False,False,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,True,False,True,True,True,False,False,True,False
135,2,4,False,False,False,4,1,6,4,True,True,False,1,-49,109,True,True,True,True,True,True,True,True,True,False,True,True
148,3,1,True,True,True,2,3,6,2,False,True,False,3,-48,108,True,True,True,False,True,True,True,True,True,False,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,False,False,True,False,True,True,True,True,False,False,False
328,192,24,False,False,True,1,425,192,26,False,False,False,0,97,88,True,True,True,True,False,False,False,True,False,False,False,True
123,3,3,False,False,False,3,1,2,0,False,True,False,4,-42,109,True,True,True,True,False,True,True,True,True,True,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,False,True,True,False,False,False,True,False,False,False
114,3,2,False,True,True,2,2,8,3,False,False,False,0,-47,102,True,True,True,True,True,False,True,False,True,True,True,True
205,192,176,False,False,False,0,307,192,176,False,False,False,0,102,153,False,True,True,True,False,True,False,False,False,False,True,True
149,7,3,True,True,False,4,2,6,1,False,False,False,1,-41,100,False,True,True,True,True,True,True,True,True,True,False,True
111,1,2,False,True,True,4,1,9,1,False,False,False,1,-49,101,True,True,False,False,True,True,True,True,True,False,True,False
364,192,161,False,False,True,131073,166,192,80,False,False,False,0,-198,105,False,False,True,True,True,False,True,False,False,True,True,True
130,2,4,True,True,False,0,3,8,2,False,True,True,3,-46,102,True,True,False,True,True,True,True,True,True,True,True,False
129,3,4,True,False,True,3,2,6,1,True,True,True,0,-44,102,True,False,True,True,True,True,False,True,False,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,False,False,True,False,False,False,False,True,False,False,True
128,2,3,True,True,False,3,3,3,1,False,True,True,3,-50,108,True,True,True,True,True,False,True,True,False,True,True,True
137,8,1,True,True,False,3,4,9,1,False,True,True,3,-50,106,True,True,True,True,False,True,True,True,True,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,False,False,False,True,False,True,False,True,False,False,True
364,192,161,False,False,True,131073,180,192,80,False,False,False,0,-184,105,True,True,False,False,True,False,False,True,False,False,False,True
190,161,145,True,False,True,131073,250,127,117,False,False,False,0,60,147,True,False,False,True,True,False,False,False,True,False,False,True
137,2,2,False,False,False,0,3,4,2,True,False,True,3,-48,106,True,True,True,True,True,True,True,True,False,False,True,False
388,192,114,False,False,True,33685508,453,192,57,False,False,False,0,65,116,True,True,False,False,False,True,True,False,False,True,True,True
126,9,1,False,True,True,1,2,0,4,False,False,False,2,-41,100,False,True,True,True,True,False,True,True,True,True,True,True
139,9,2,False,False,False,1,3,5,3,False,False,True,1,-50,109,False,False,True,True,True,True,True,True,False,True,True,True
281,192,0,False,False,False,0,414,192,22,False,False,False,0,133,82,False,False,True,False,True,True,False,True,True,False,True,False
112,0,3,False,False,True,2,0,7,0,False,True,True,2,-45,108,False,True,False,True,False,True,True,True,True,False,True,True
105,3,4,False,True,True,1,2,7,2,True,False,False,4,-49,105,True,False,True,True,False,True,False,True,True,True,True,True
123,9,1,True,True,False,3,3,2,3,False,False,False,2,-44,109,True,False,True,True,True,False,True,True,True,True,True,True
354,172,0,True,False,True,1,435,192,19,False,False,False,0,81,72,True,True,True,True,False,False,True,False,False,False,False,True
273,131,176,True,False,True,1,317,98,169,True,False,False,0,44,133,False,True,True,False,False,True,False,False,False,True,True,False
113,1,0,False,True,False,2,2,4,1,True,True,False,3,-45,105,True,True,True,True,True,True,False,True,True,True,True,True
187,172,136,True,False,True,131073,240,64,43,False,False,False,0,53,83,True,True,True,True,False,True,True,False,False,True,False,True
304,172,161,True,False,True,131073,447,192,110,False,False,False,0,143,119,False,False,False,True,True,True,False,False,True,False,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,False,False,False,False,False,True,True,False,False,False
347,192,114,False,True,True,33686532,374,192,82,False,False,False,0,27,130,True,True,True,False,True,True,False,True,False,True,True,True
142,6,4,True,False,False,0,0,8,3,False,False,False,4,-48,107,True,True,True,True,True,True,True,True,True,True,False,True
143,2,0,True,False,True,3,3,5,2,True,False,False,1,-44,108,True,True,True,True,True,False,True,False,False,True,True,True
104,2,2,False,True,True,2,4,0,3,True,False,True,1,-43,102,False,True,True,True,True,True,False,False,True,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,True,False,True,True,True,True,True,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,False,True,False,True,False,True,False,False,False,False
194,192,136,False,False,False,0,155,173,80,True,False,True,67240965,-39,97,False,True,False,False,False,False,True,False,False,True,False,True
100,9,4,False,True,True,3,3,4,0,False,False,True,4,-48,106,False,True,False,False,False,True,True,False,True,False,True,True
363,192,161,False,False,True,1,202,192,110,False,False,False,0,-161,114,False,True,True,True,True,True,True,True,True,False,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,False,False,True,False,False,False,False,True,True,False,True
143,6,1,False,True,True,3,2,1,0,False,True,True,0,-45,102,False,False,True,False,True,True,False,True,True,True,True,True
119,9,2,True,False,False,0,1,2,0,False,False,True,3,-48,108,True,True,True,False,False,True,True,False,True,True,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,False,False,False,True,False,True,True,False,True,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,False,False,True,True,False,False,False,True,True,True
320,192,176,False,False,True,1,385,111,151,True,False,False,0,65,129,True,False,False,True,True,True,False,True,False,True,False,True
141,0,4,False,True,True,3,3,8,3,False,True,False,3,-41,101,True,False,True,True,True,True,True,False,True,True,False,True
145,8,0,True,False,False,3,3,4,3,True,True,True,0,-43,108,True,True,True,True,False,True,True,True,True,True,True,False
124,192,136,False,False,True,1,260,94,80,True,False,True,67240965,136,87,False,True,True,True,False,True,True,True,True,False,True,True
124,9,1,True,True,False,1,1,7,2,True,True,False,3,-49,104,True,True,True,True,True,False,True,False,False,True,True,False
127,2,2,False,False,True,4,2,3,2,False,False,False,2,-47,106,True,False,True,True,True,True,True,True,False,True,True,True
239,172,161,True,False,True,131073,74,192,80,False,True,False,0,-165,100,False,False,True,True,False,False,True,True,True,False,False,False
104,2,2,True,True,True,4,3,8,0,False,True,True,3,-43,106,True,False,True,True,True,True,True,True,True,True,True,False
110,9,2,False,False,True,0,4,5,4,False,False,True,1,-50,106,True,True,True,False,True,True,False,True,True,True,False,True
242,192,176,False,False,True,33685508,323,192,176,False,False,False,0,81,136,False,True,False,True,False,True,False,False,False,False,True,True
212,192,176,False,False,False,0,208,148,176,True,False,True,67240448,-4,144,False,True,False,True,False,True,True,True,False,True,True,False
342,182,114,True,False,True,1025,364,190,82,True,False,False,0,22,132,True,False,False,False,False,False,False,False,True,True,False,False
135,1,3,True,True,False,0,0,2,1,True,False,False,4,-48,103,True,True,True,True,False,True,True,True,True,False,True,True
101,5,1,True,True,True,0,4,0,0,True,True,False,3,-41,103,False,False,True,True,True,True,True,True,False,True,True,False
148,0,4,False,True,True,1,4,8,1,True,True,True,4,-50,103,True,False,True,True,True,True,True,True,False,False,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,True,False,False,True,True,True,True,True,True,False
363,192,161,False,False,True,1,211,192,110,False,False,False,0,-152,114,False,False,True,False,True,True,True,True,True,False,True,False
115,8,4,True,True,False,3,1,9,2,False,False,False,4,-47,100,True,True,True,True,True,True,False,True,False,True,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,False,True,True,True,True,True,False,False,True,False,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,False,True,True,True,False,False,True,False,True,False,True
388,164,114,True,False,True,33685508,453,192,57,False,False,False,0,65,117,False,True,False,True,True,False,True,False,True,False,False,False
117,0,3,True,True,True,4,3,8,3,True,True,False,3,-42,108,False,True,False,True,True,True,False,True,True,True,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,False,False,False,False,True,True,False,False,True,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,False,True,True,True,True,True,False,True,True,False
214,164,176,True,False,True,0,273,192,176,False,False,False,0,59,153,False,True,False,True,True,False,True,True,True,True,False,True
390,173,55,False,False,False,0,453,152,31,True,False,False,0,63,103,False,True,True,False,False,False,True,True,False,True,True,True
109,8,2,True,True,True,2,0,2,0,False,False,True,0,-43,107,True,False,True,True,False,False,True,True,False,True,True,True
364,192,161,False,False,True,1,207,192,80,False,False,False,0,-157,112,False,False,True,True,False,False,False,True,True,True,False,False
127,8,3,False,False,True,2,4,1,0,False,True,True,1,-47,101,False,True,True,True,True,False,True,True,True,True,True,True
320,192,176,False,False,True,1,457,126,151,True,False,False,0,137,130,True,True,False,False,True,True,True,True,True,False,False,False
105,4,3,True,False,True,3,4,2,0,True,True,False,2,-42,108,False,True,True,True,True,False,False,True,False,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,True,True,False,False,False,True,False,False,False,False
169,192,145,False,False,True,0,264,192,176,False,False,False,0,95,151,True,False,True,False,True,False,False,False,True,False,False,False
108,7,0,True,True,True,1,1,9,4,False,False,False,3,-49,103,True,False,True,True,True,True,True,True,False,True,True,False
320,192,176,False,False,True,1,437,93,151,True,False,False,0,117,129,False,True,True,True,False,True,True,True,False,False,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,False,True,False,False,False,True,True,True,True,True
363,189,161,True,False,True,1,230,192,110,False,False,False,0,-133,115,True,False,True,False,True,True,False,True,True,False,True,False
105,4,1,False,True,False,0,1,3,0,False,False,False,3,-42,107,True,True,True,True,True,False,True,False,True,True,True,False
105,7,3,False,False,True,0,1,6,3,True,True,False,4,-42,100,True,True,False,True,False,False,True,True,False,True,True,True
328,192,24,False,False,True,1,397,192,22,False,False,False,0,69,86,True,False,True,True,False,False,False,False,True,False,False,False
147,5,3,True,True,True,1,3,7,0,True,True,False,2,-42,109,True,True,True,False,True,True,True,False,False,True,False,True
122,9,0,True,False,True,4,2,0,3,True,False,True,4,-42,109,True,True,True,True,True,True,True,True,True,False,False,True
